goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
60285,"7227909500","80","Other"
45971,"7228000000","80","Other bars and rods of other alloy steel; angles shapes and sections of other alloy steel; hollow drill bars and rods of alloy or non-alloy steel"
45972,"7228100000","80","Bars and rods of high-speed steel"
78234,"7228102000","80","Not further worked than hot-rolled hot-drawn or extruded; hot-rolled hot-drawn or extruded not further worked than clad"
45976,"7228105000","80","Forged"
45977,"7228109000","80","Other"
45978,"7228200000","80","Bars and rods of silico-manganese steel"
78275,"7228201000","80","Of rectangular (other than square) cross-section hot-rolled on four faces"
78277,"7228201010","80","Not further worked than hot-rolled hot-drawn or extruded"
78279,"7228201091","10","Other"
78283,"7228201091","80","Hot-rolled hot-drawn or extruded not further worked than clad"
78285,"7228201099","80","Other"
78286,"7228209100","10","Other"
78294,"7228209100","80","Not further worked than hot-rolled hot-drawn or extruded; hot-rolled hot-drawn or extruded not further worked than clad"
78315,"7228209900","80","Other"
45989,"7228300000","80","Other bars and rods not further worked than hot-rolled hot-drawn or extruded"
45991,"7228302000","80","Of tool steel"
99865,"7228302010","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99908,"7228302090","80","Other"
54945,"7228304100","10","Containing by weight 09 % or more but not more than 115 % of carbon 05 % or more but not more than 2 % of chromium and if present not more than 05 % of molybdenum"
55139,"7228304100","80","Of circular cross-section of a diameter of 80 mm or more"
99867,"7228304110","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99909,"7228304190","80","Other"
55141,"7228304900","80","Other"
99870,"7228304910","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99910,"7228304990","80","Other"
45994,"7228306100","10","Other"
45995,"7228306100","20","Of circular cross-section of a diameter of"
45996,"7228306100","80","80 mm or more"
99871,"7228306110","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99911,"7228306190","80","Other"
45997,"7228306900","80","Less than 80 mm"
99873,"7228306910","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99912,"7228306990","80","Other"
45998,"7228307000","80","Of rectangular (other than square) cross-section hot-rolled on four faces"
99875,"7228307010","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99913,"7228307090","80","Other"
46000,"7228308900","80","Other"
99877,"7228308910","80","High fatigue performance concrete reinforcing bars and rods containing indentations ribs grooves or other deformations produced during the rolling process or twisted after rolling"
99914,"7228308990","80","Other"
46002,"7228400000","80","Other bars and rods not further worked than forged"
46003,"7228401000","80","Of tool steel"
46004,"7228409000","80","Other"
46005,"7228500000","80","Other bars and rods not further worked than cold-formed or cold-finished"
46007,"7228502000","80","Of tool steel"
46008,"7228504000","80","Containing by weight 09 % or more but not more than 115 % of carbon 05 % or more but not more than 2 % of chromium and if present not more than 05 % of molybdenum"
46009,"7228506100","10","Other"
46010,"7228506100","20","Of circular cross-section of a diameter of"
46011,"7228506100","80","80 mm or more"
46012,"7228506900","80","Less than 80 mm"
78316,"7228508000","80","Other"
46016,"7228600000","80","Other bars and rods"
78338,"7228602000","80","Of tool steel"
78336,"7228602010","80","Hot-rolled hot-drawn or extruded not further worked than clad"
78362,"7228602090","80","Other"
78344,"7228608000","80","Other"
78361,"7228608010","80","Hot-rolled hot-drawn or extruded not further worked than clad"
78363,"7228608090","80","Other"
46022,"7228700000","80","Angles shapes and sections"
46023,"7228701000","80","Not further worked than hot-rolled hot-drawn or extruded"
78376,"7228709000","80","Other"
78378,"7228709010","80","Hot-rolled hot-drawn or extruded not further worked than clad"
78379,"7228709090","80","Other"
46029,"7228800000","80","Hollow drill bars and rods"
46032,"7229000000","80","Wire of other alloy steel"
46034,"7229200000","80","Of silico-manganese steel"
46035,"7229900000","80","Other"
86566,"7229902000","80","Of high-speed steel"
46037,"7229905000","80","Containing by weight 09 % or more but not more than 115 % of carbon 05 % or more but not more than 2 % of chromium and if present not more than 05 % of molybdenum"
46038,"7229909000","80","Other"
46039,"7300000000","80","ARTICLES OF IRON OR STEEL"
46040,"7301000000","80","Sheet piling of iron or steel whether or not drilled punched or made from assembled elements; welded angles shapes and sections of iron or steel"
46041,"7301100000","80","Sheet piling"
46042,"7301200000","80","Angles shapes and sections"
46043,"7302000000","80","Railway or tramway track construction material of iron or steel the following: rails check-rails and rack rails switch blades crossing frogs point rods and other crossing pieces sleepers (cross-ties) fish-plates chairs chair wedges sole plates (base plates) rail clips bedplates ties and other material specialised for jointing or fixing rails"
46044,"7302100000","80","Rails"
46045,"7302101000","80","Current-conducting with parts of non-ferrous metal"
95799,"7302102200","10","Other"
95798,"7302102200","20","New"
95797,"7302102200","30","Vignole rails"
95795,"7302102200","80","Of a weight per metre of 36 kg or more"
95796,"7302102800","80","Of a weight per metre of less than 36 kg"
78525,"7302104000","80","Grooved rails"
78526,"7302105000","80","Other"
46050,"7302109000","80","Used"
46052,"7302300000","80","Switch blades crossing frogs point rods and other crossing pieces"
46053,"7302400000","80","Fish-plates and sole plates"
46056,"7302900000","80","Other"
46060,"7303000000","80","Tubes pipes and hollow profiles of cast iron"
46061,"7303001000","80","Tubes and pipes of a kind used in pressure systems"
99541,"7303001010","80","Of ductile cast iron (also known as spheroidal graphite cast iron) with the exclusion of tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)"
100350,"7303001020","80","Tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)"
99820,"7303001090","80","Other"
46062,"7303009000","80","Other"
99825,"7303009010","80","Tubes and pipes of ductile cast iron (also known as spheroidal graphite cast iron) with the exclusion of tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)"
100431,"7303009020","80","Tubes and pipes of ductile cast iron without internal and external coating (‘bare pipes’)"
99821,"7303009090","80","Other"
46063,"7304000000","80","Tubes pipes and hollow profiles seamless of iron (other than cast iron) or steel"
86598,"7304110000","10","Line pipe of a kind used for oil or gas pipelines"
86594,"7304110000","80","Of stainless steel"
103870,"7304110010","80","Of circular cross-section of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
103871,"7304110090","80","Other"
86597,"7304190000","80","Other"
86599,"7304191000","80","Of an external diameter not exceeding 1683 mm"
86600,"7304191020","80","Of circular cross-section and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
86601,"7304191080","80","Other"
86602,"7304193000","80","Of an external diameter exceeding 1683 mm but not exceeding 4064 mm"
86603,"7304193020","80","Of circular cross-section and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
86604,"7304193080","80","Other"
86605,"7304199000","80","Of an external diameter exceeding 4064 mm"
86606,"7304220000","10","Casing tubing and drill pipe of a kind used in drilling for oil or gas"
86607,"7304220000","80","Drill pipe of stainless steel"
103872,"7304220020","80","Of circular cross-section of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
103873,"7304220080","80","Other"
86608,"7304230000","80","Other drill pipe"
86611,"7304230020","80","Of circular cross-section of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
86613,"7304230080","80","Other"
86609,"7304240000","80","Other of stainless steel"
103874,"7304240020","80","Of circular cross-section of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
103875,"7304240080","80","Other"
60288,"7304290000","80","Other"
86616,"7304291000","80","Of an external diameter not exceeding 1683 mm"
86618,"7304291020","80","Of circular cross-section and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
86620,"7304291080","80","Other"
86617,"7304293000","80","Of an external diameter exceeding 1683 mm but not exceeding 4064 mm"
86619,"7304293020","80","Of circular cross-section and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
86621,"7304293080","80","Other"
86622,"7304299000","80","Of an external diameter exceeding 4064 mm"
100915,"7304299010","80","Casings"
100917,"7304299090","80","Other"
46073,"7304310000","10","Other of circular cross-section of iron or non-alloy steel"
46074,"7304310000","80","Cold-drawn or cold-rolled (cold-reduced)"
83562,"7304312000","80","Precision tubes"
83603,"7304318000","80","Other"
84929,"7304318030","80","Of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84988,"7304318099","80","Other"
46081,"7304390000","80","Other"
46082,"7304391000","80","Unworked straight and of uniform wall thickness for use solely in the manufacture of tubes and pipes with other cross-sections and wall thicknesses"
83756,"7304395200","10","Other"
83757,"7304395200","20","Threaded or threadable tubes (gas pipe)"
83758,"7304395200","80","Plated or coated with zinc"
83764,"7304395800","80","Other"
84990,"7304395830","80","Of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84991,"7304395899","80","Other"
83768,"7304399200","10","Other of an external diameter"
83769,"7304399200","80","Not exceeding 1683 mm"
84931,"7304399230","80","With a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84994,"7304399299","80","Other"
46095,"7304399300","80","Exceeding 1683 mm but not exceeding 4064 mm"
84995,"7304399320","80","With a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84996,"7304399380","80","Other"
90328,"7304399800","80","Exceeding 4064 mm"
46097,"7304410000","10","Other of circular cross-section of stainless steel"
46098,"7304410000","80","Cold-drawn or cold-rolled (cold-reduced)"
83792,"7304410010","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
103876,"7304410090","80","Other"
46103,"7304490000","80","Other"
46104,"7304491000","80","Unworked straight and of uniform wall thickness for use solely in the manufacture of tubes and pipes with other cross-sections and wall thicknesses"
89784,"7304499300","10","Other"
89774,"7304499300","80","Of an external diameter not exceeding 1683 mm"
89776,"7304499310","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
103877,"7304499390","80","Other"
89775,"7304499500","80","Of an external diameter exceeding 1683 mm but not exceeding 4064 mm"
89777,"7304499510","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
103878,"7304499590","80","Other"
46111,"7304499900","80","Of an external diameter exceeding 4064 mm"
88054,"7304499910","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
103879,"7304499990","80","Other"
46112,"7304510000","10","Other of circular cross-section of other alloy steel"
46113,"7304510000","80","Cold-drawn or cold-rolled (cold-reduced)"
79394,"7304511200","10","Straight and of uniform wall thickness of alloy steel containing by weight not less than 09 % but not more than 115 % of carbon not less than 05 % but not more than 2 % of chromium and if present not more than 05 % of molybdenum of a length"
78632,"7304511200","80","Not exceeding 05 m"
78704,"7304511800","80","Exceeding 05 m"
83884,"7304518100","10","Other"
83885,"7304518100","80","Precision tubes"
83888,"7304518900","80","Other"
84993,"7304518930","80","Of an external diameter not exceeding 4064 mm and with a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84980,"7304518999","80","Other"
46126,"7304590000","80","Other"
46127,"7304591000","80","Unworked straight and of uniform wall thickness for use solely in the manufacture of tubes and pipes with other cross-sections and wall-thicknesses"
79398,"7304593200","10","Other straight and of uniform wall thickness of alloy steel containing by weight not less than 09 % but not more than 115 % of carbon not less than 05 % but not more than 2 % of chromium and if present not more than 05 % of molybdenum of a length"
78754,"7304593200","80","Not exceeding 05 m"
78764,"7304593800","80","Exceeding 05 m"
83891,"7304599200","10","Other"
83892,"7304599200","80","Of an external diameter not exceeding 1683 mm"
84997,"7304599230","80","With a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84985,"7304599299","80","Other"
46141,"7304599300","80","Of an external diameter exceeding 1683 mm but not exceeding 4064 mm"
84998,"7304599320","80","With a Carbon Equivalent Value (CEV) not exceeding 086 according to the International Institute of Welding (IIW) formula and chemical analysis"
84987,"7304599380","80","Other"
46142,"7304599900","80","Of an external diameter exceeding 4064 mm"
46143,"7304900000","80","Other"
83797,"7304900010","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
93786,"7304900091","10","Other"
93768,"7304900091","80","Tubes and pipes of stainless steel"
93787,"7304900099","80","Other"
46148,"7305000000","80","Other tubes and pipes (for example welded riveted or similarly closed) having circular cross-sections the external diameter of which exceeds 4064 mm of iron or steel"
46149,"7305110000","10","Line pipe of a kind used for oil or gas pipelines"
46150,"7305110000","80","Longitudinally submerged arc welded"
46151,"7305120000","80","Other longitudinally welded"
46152,"7305190000","80","Other"
46153,"7305200000","80","Casing of a kind used in drilling for oil or gas"
46156,"7305310000","10","Other welded"
46157,"7305310000","80","Longitudinally welded"
46158,"7305390000","80","Other"
46159,"7305900000","80","Other"
46160,"7306000000","80","Other tubes pipes and hollow profiles (for example open seam or welded riveted or similarly closed) of iron or steel"
86744,"7306110000","10","Line pipe of a kind used for oil or gas pipelines"
86745,"7306110000","80","Welded of stainless steel"
86746,"7306111000","80","Longitudinally welded"
86747,"7306119000","80","Spirally welded"
86748,"7306190000","80","Other"
89785,"7306191000","80","Longitudinally welded"
86753,"7306199000","80","Spirally welded"
86763,"7306210000","10","Casing and tubing of a kind used in drilling for oil or gas"
86761,"7306210000","80","Welded of stainless steel"
86762,"7306290000","80","Other"
46167,"7306300000","80","Other welded of circular cross-section of iron or non-alloy steel"
83759,"7306301100","10","Precision tubes with a wall thickness"
83761,"7306301100","80","Not exceeding 2 mm"
83774,"7306301900","80","Exceeding 2 mm"
83775,"7306304100","10","Other"
83776,"7306304100","20","Threaded or threadable tubes (gas pipe)"
83777,"7306304100","80","Plated or coated with zinc"
83782,"7306304120","80","Tubes and pipes of an external diameter not exceeding 1683 mm"
83783,"7306304190","80","Other"
83784,"7306304900","80","Other"
83786,"7306304920","80","Tubes and pipes of an external diameter not exceeding 1683 mm"
83787,"7306304990","80","Other"
83788,"7306307200","10","Other of an external diameter"
83791,"7306307200","20","Not exceeding 1683 mm"
83794,"7306307200","80","Plated or coated with zinc"
83800,"7306307280","80","Tubes and pipes"
83801,"7306307290","80","Other"
83802,"7306307700","80","Other"
83810,"7306307780","80","Tubes and pipes"
83811,"7306307790","80","Other"
83812,"7306308000","80","Exceeding 1683 mm but not exceeding 4064 mm"
46195,"7306400000","80","Other welded of circular cross-section of stainless steel"
83813,"7306402000","80","Cold-drawn or cold-rolled (cold-reduced)"
83816,"7306408000","80","Other"
46204,"7306500000","80","Other welded of circular cross-section of other alloy steel"
83819,"7306502000","80","Precision tubes"
83823,"7306508000","80","Other"
86772,"7306610000","10","Other welded of non-circular cross-section"
86773,"7306610000","80","Of square or rectangular cross-section"
89787,"7306611000","80","Of stainless steel"
89789,"7306619200","10","Other"
89788,"7306619200","80","With a wall thickness not exceeding 2 mm"
86780,"7306619900","80","With a wall thickness exceeding 2 mm"
86776,"7306690000","80","Of other non-circular cross-section"
86781,"7306691000","80","Of stainless steel"
86782,"7306699000","80","Other"
46222,"7306900000","80","Other"
46225,"7307000000","80","Tube or pipe fittings (for example couplings elbows sleeves) of iron or steel"
46226,"7307110000","10","Cast fittings"
46227,"7307110000","80","Of non-malleable cast iron"
46228,"7307111000","80","Of a kind used in pressure systems"
46229,"7307119000","80","Other"
46230,"7307190000","80","Other"
46231,"7307191000","80","Of cast iron"
97077,"7307191010","80","Threaded excluding bodies of compression fittings using ISO DIN 13 metric thread and circular junction boxes without having a lid"
105260,"7307191020","80","Threaded of spheroidal graphite cast iron excluding bodies of compression fittings using ISO DIN 13 metric thread"
97078,"7307191090","80","Other"
46232,"7307199000","80","Other"
46233,"7307210000","10","Other of stainless steel"
46234,"7307210000","80","Flanges"
46235,"7307210010","80","For use in certain types of aircraft"
46236,"7307210090","80","Other"
46237,"7307220000","80","Threaded elbows bends and sleeves"
56395,"7307221000","80","Sleeves"
56396,"7307229000","80","Elbows and bends"
56440,"7307229010","80","For use in certain types of aircraft"
56441,"7307229090","80","Other"
46240,"7307230000","80","Butt welding fittings"
46241,"7307231000","80","Elbows and bends"
100949,"7307231015","10","Of austenitic stainless steel grades corresponding to AISI types 304 304L 316 316L 316Ti 321 and 321H and their equivalent in the other norms with a greatest external diameter not exceeding 406.4 mm and a wall thickness of 16 mm or less with a roughness average (Ra) of the internal surface not less than 0.8 micrometres not flanged whether or not finished"
100950,"7307231015","80","For use in certain types of aircraft"
100951,"7307231025","80","Other"
100952,"7307231080","10","Other"
100953,"7307231080","80","For use in certain types of aircraft"
100954,"7307231085","80","Other"
46244,"7307239000","80","Other"
103849,"7307239015","10","Of austenitic stainless steel grades corresponding to AISI types 304 304L 316 316L 316Ti 321 and 321H and their equivalent in the other norms with a greatest external diameter not exceeding 406.4 mm and a wall thickness of 16 mm or less with a roughness average (Ra) of the internal surface not less than 0.8 micrometres not flanged whether or not finished"
100956,"7307239015","80","For use in certain types of aircraft"
100957,"7307239025","80","Other"
100958,"7307239080","10","Other"
100959,"7307239080","80","For use in certain types of aircraft"
100960,"7307239085","80","Other"
46247,"7307290000","80","Other"
46248,"7307291000","80","Threaded"
46249,"7307291010","80","For use in certain types of aircraft"
46250,"7307291090","80","Other"
95800,"7307298000","80","Other"
95801,"7307298010","80","For use in certain types of aircraft"
95802,"7307298090","80","Other"
46257,"7307910000","10","Other"
46258,"7307910000","80","Flanges"
46259,"7307910010","80","For use in certain types of aircraft"
46260,"7307910090","80","Other"
46261,"7307920000","80","Threaded elbows bends and sleeves"
56397,"7307921000","80","Sleeves"
56398,"7307929000","80","Elbows and bends"
56444,"7307929010","80","For use in certain types of aircraft"
56445,"7307929090","80","Other"
46264,"7307930000","80","Butt welding fittings"
46265,"7307931100","10","With greatest external diameter not exceeding 6096 mm"
46266,"7307931100","80","Elbows and bends"
88454,"7307931111","10","For use in certain types of aircraft"
88455,"7307931111","80","Consigned from Taiwan Indonesia Sri Lanka or the Philippines"
88456,"7307931119","80","Other"
103291,"7307931130","10","Other"
103231,"7307931130","80","Other threaded fittings"
70869,"7307931191","10","Other"
70856,"7307931191","80","Consigned from Taiwan"
80074,"7307931193","80","Consigned from Indonesia"
80084,"7307931194","80","Consigned from Sri Lanka"
82126,"7307931195","80","Consigned from the Philippines"
70857,"7307931199","80","Other"
46269,"7307931900","80","Other"
88457,"7307931911","10","For use in certain types of aircraft"
88458,"7307931911","80","Consigned from Taiwan Indonesia Sri Lanka or the Philippines"
88459,"7307931919","80","Other"
103292,"7307931930","10","Other"
103235,"7307931930","80","Other threaded fittings"
70870,"7307931991","10","Other"
70858,"7307931991","80","Consigned from Taiwan"
80105,"7307931993","80","Consigned from Indonesia"
80104,"7307931994","80","Consigned from Sri Lanka"
82127,"7307931995","80","Consigned from the Philippines"
70859,"7307931999","80","Other"
46272,"7307939100","10","With greatest external diameter exceeding 6096 mm"
46273,"7307939100","80","Elbows and bends"
46274,"7307939110","80","For use in certain types of aircraft"
46275,"7307939190","80","Other"
46276,"7307939900","80","Other"
46277,"7307939910","80","For use in certain types of aircraft"
46278,"7307939990","80","Other"
46279,"7307990000","80","Other"
46280,"7307991000","80","Threaded"
46281,"7307991010","80","For use in certain types of aircraft"
46282,"7307991090","80","Other"
95803,"7307998000","80","Other"
95804,"7307998011","10","For use in certain types of aircraft"
95805,"7307998011","20","With greatest external diameter not exceeding 6096 mm"
95807,"7307998011","80","Consigned from Taiwan Indonesia Sri Lanka or the Philippines"
95808,"7307998019","80","Other"
95809,"7307998020","80","Other"
95810,"7307998092","10","Other"
95811,"7307998092","20","With greatest external diameter not exceeding 6096 mm"
95812,"7307998092","80","Consigned from Taiwan"
95813,"7307998093","80","Consigned from Indonesia"
95814,"7307998094","80","Consigned from Sri Lanka"
95815,"7307998095","80","Consigned from the Philippines"
95816,"7307998098","80","Other"
95817,"7307998099","80","Other"
46289,"7308000000","80","Structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example bridges and bridge-sections lock-gates towers lattice masts roofs roofing frameworks doors and windows and their frames and thresholds for doors shutters balustrades pillars and columns) of iron or steel; plates rods angles shapes sections tubes and the like prepared for use in structures of iron or steel"
46290,"7308100000","80","Bridges and bridge-sections"
46291,"7308200000","80","Towers and lattice masts"
105819,"7308200011","80","Utility scale tubular steel wind towers whether or not tapered whether or not assembled whether or not including an embedded tower foundation section whether or not joined with nacelles or rotor blades designed to support the nacelle and rotor blades for use in wind turbines with an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when fully assembled"
105816,"7308200090","80","Other"
46292,"7308300000","80","Doors windows and their frames and thresholds for doors"
46293,"7308400000","80","Equipment for scaffolding shuttering propping or pit-propping"
46296,"7308900000","80","Other"
95826,"7308905100","10","Solely or principally of sheet"
46300,"7308905100","80","Panels comprising two walls of profiled (ribbed) sheet with an insulating core"
46301,"7308905900","80","Other"
95825,"7308909800","80","Other"
105820,"7308909811","80","Steel sections of wind towers for use in the assembly of utility scale tubular wind towers whether or not tapered whether or not including an embedded tower foundation section whether or not joined with nacelles or rotor blades designed to support the nacelle and rotor blades for use in wind turbines with an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled"
105815,"7308909890","80","Other"
46303,"7309000000","80","Reservoirs tanks vats and similar containers for any material (other than compressed or liquefied gas) of iron or steel of a capacity exceeding 300 l whether or not lined or heat-insulated but not fitted with mechanical or thermal equipment"
46304,"7309001000","80","For gases (other than compressed or liquefied gas)"
46305,"7309003000","10","For liquids"
46306,"7309003000","80","Lined or heat-insulated"
46307,"7309005100","10","Other of a capacity"
46308,"7309005100","80","Exceeding 100 000 l"
46309,"7309005900","80","Not exceeding 100 000 l"
46310,"7309009000","80","For solids"
46311,"7310000000","80","Tanks casks drums cans boxes and similar containers for any material (other than compressed or liquefied gas) of iron or steel of a capacity not exceeding 300 l whether or not lined or heat-insulated but not fitted with mechanical or thermal equipment"
46312,"7310100000","80","Of a capacity of 50 l or more"
46313,"7310210000","10","Of a capacity of less than 50 l"
46314,"7310210000","80","Cans which are to be closed by soldering or crimping"
68788,"7310211100","80","Cans of a kind used for preserving food"
68789,"7310211900","80","Cans of a kind used for preserving drink"
46316,"7310219100","10","Other with a wall thickness of"
46317,"7310219100","80","Less than 05 mm"
46318,"7310219900","80","05 mm or more"
46319,"7310290000","80","Other"
46320,"7310291000","80","With a wall thickness of less than 05 mm"
46321,"7310299000","80","With a wall thickness of 05 mm or more"
46324,"7311000000","80","Containers for compressed or liquefied gas of iron or steel"
90342,"7311001100","10","Seamless"
90343,"7311001100","20","For a pressure of 165 bar or more of a capacity of"
90344,"7311001100","80","Less than 20 l"
90348,"7311001110","80","Containers intended for pressurisation of iron or steel in certain types of aircraft"
90355,"7311001190","80","Other"
90345,"7311001300","80","20 l or more but not more than 50 l"
90349,"7311001310","80","Containers intended for pressurisation of iron or steel in certain types of aircraft"
90354,"7311001390","80","Other"
90346,"7311001900","80","More than 50 l"
90350,"7311001910","80","Containers intended for pressurisation of iron or steel in certain types of aircraft"
90353,"7311001990","80","Other"
90347,"7311003000","80","Other"
90351,"7311003010","80","Containers intended for pressurisation of iron or steel in certain types of aircraft"
90352,"7311003090","80","Other"
46328,"7311009100","10","Other of a capacity of"
46329,"7311009100","80","Less than 1 000 l"
46330,"7311009900","80","1 000 l or more"
46331,"7312000000","80","Stranded wire ropes cables plaited bands slings and the like of iron or steel not electrically insulated"
46332,"7312100000","80","Stranded wire ropes and cables"
83675,"7312102000","80","Of stainless steel"
83697,"7312104100","10","Other with a maximum cross-sectional dimension"
83698,"7312104100","20","Not exceeding 3 mm"
83699,"7312104100","80","Plated or coated with copper-zinc alloys (brass)"
83701,"7312104900","80","Other"
83702,"7312106100","10","Exceeding 3 mm"
83703,"7312106100","20","Stranded wire"
83704,"7312106100","80","Not coated"
90805,"7312106191","80","With not more than 18 wires of non-alloy steel containing by weight 06 % or more of carbon"
90806,"7312106199","80","Other"
83705,"7312106500","10","Coated"
83706,"7312106500","80","Plated or coated with zinc"
90811,"7312106591","80","With not more than 18 wires of non-alloy steel containing by weight 06% or more of carbon excluding galvanised (but not with any further coating material) seven wire strands in which the diameter of the central wire is identical or less than 3% greater than the diameter of any of the 6 other wires"
90812,"7312106599","80","Other"
83707,"7312106900","80","Other"
90817,"7312106991","80","With not more than 18 wires of non-alloy steel containing by weight 06 % or more of carbon"
90818,"7312106999","80","Other"
83725,"7312108100","10","Ropes and cables (including locked coil ropes)"
83726,"7312108100","20","Not coated or only plated or coated with zinc with a maximum cross-sectional dimension"
83727,"7312108100","80","Exceeding 3 mm but not exceeding 12 mm"
102910,"7312108112","10","Of steel"
83713,"7312108112","80","Consigned from Morocco"
91470,"7312108113","80","Consigned from the Republic of Korea"
83683,"7312108119","80","Other"
83684,"7312108190","80","Other"
83728,"7312108300","80","Exceeding 12 mm but not exceeding 24 mm"
102911,"7312108312","10","Of steel"
83714,"7312108312","80","Consigned from Morocco"
91473,"7312108313","80","Consigned from the Republic of Korea"
83686,"7312108319","80","Other"
83687,"7312108390","80","Other"
83729,"7312108500","80","Exceeding 24 mm but not exceeding 48 mm"
102912,"7312108512","10","Of steel"
83715,"7312108512","80","Consigned from Morocco"
91474,"7312108513","80","Consigned from the Republic of Korea"
83689,"7312108519","80","Other"
83690,"7312108590","80","Other"
83730,"7312108900","80","Exceeding 48 mm"
102913,"7312108912","10","Of steel"
83716,"7312108912","80","Consigned from Morocco"
91476,"7312108913","80","Consigned from the Republic of Korea"
83692,"7312108919","80","Other"
83693,"7312108990","80","Other"
83724,"7312109800","80","Other"
102914,"7312109812","10","Of steel"
83717,"7312109812","80","Consigned from Morocco"
91477,"7312109813","80","Consigned from the Republic of Korea"
83695,"7312109819","80","Other"
83696,"7312109890","80","Other"
46349,"7312900000","80","Other"
46352,"7313000000","80","Barbed wire of iron or steel; twisted hoop or single flat wire barbed or not and loosely twisted double wire of a kind used for fencing of iron or steel"
46353,"7314000000","80","Cloth (including endless bands) grill netting and fencing of iron or steel wire; expanded metal of iron or steel"
60291,"7314120000","10","Woven cloth"
60292,"7314120000","80","Endless bands for machinery of stainless steel"
60294,"7314140000","80","Other woven cloth of stainless steel"
46358,"7314190000","80","Other"
46361,"7314200000","80","Grill netting and fencing welded at the intersection of wire with a maximum cross-sectional dimension of 3 mm or more and having a mesh size of 100 cm$2 or more"
54800,"7314201000","80","Of ribbed wire"
55144,"7314209000","80","Other"
60295,"7314310000","10","Other grill netting and fencing welded at the intersection"
60296,"7314310000","80","Plated or coated with zinc"
60297,"7314390000","80","Other"
46365,"7314410000","10","Other cloth grill netting and fencing"
46366,"7314410000","80","Plated or coated with zinc"
46369,"7314420000","80","Coated with plastics"
46372,"7314490000","80","Other"
46373,"7314500000","80","Expanded metal"
46374,"7315000000","80","Chain and parts thereof of iron or steel"
46375,"7315110000","10","Articulated link chain and parts thereof"
46376,"7315110000","80","Roller chain"
46377,"7315111000","80","Of a kind used for cycles and motorcycles"
46380,"7315119000","80","Other"
103607,"7315119010","80","Roller type steel timing chain with a fatigue limit of 2 kN at 7 000 rpm or more for use in the manufacture of engines of motor vehicles"
103606,"7315119090","80","Other"
46381,"7315120000","80","Other chain"
46382,"7315190000","80","Parts"
