goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
79174,"4804395100","10","Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process"
40500,"4804395100","80","Bleached uniformly throughout the mass"
79175,"4804395800","80","Other"
79176,"4804398000","80","Other"
40503,"4804410000","10","Other kraft paper and paperboard weighing more than 150 g/m$2 but less than 225 g/m$2"
40504,"4804410000","80","Unbleached"
40507,"4804419100","80","Saturating kraft"
91707,"4804419800","80","Other"
40509,"4804420000","80","Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process"
40512,"4804490000","80","Other"
40515,"4804510000","10","Other kraft paper and paperboard weighing 225 g/m$2 or more"
40516,"4804510000","80","Unbleached"
40519,"4804520000","80","Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process"
40522,"4804590000","80","Other"
40523,"4804591000","80","Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process"
40524,"4804599000","80","Other"
40525,"4805000000","80","Other uncoated paper and paperboard in rolls or sheets not further worked or processed than as specified in note 3 to this chapter"
73764,"4805110000","10","Fluting paper"
73765,"4805110000","80","Semi-chemical fluting paper"
73766,"4805120000","80","Straw fluting paper"
73767,"4805190000","80","Other"
73768,"4805191000","80","Wellenstoff"
73769,"4805199000","80","Other"
73770,"4805240000","10","Testliner (recycled liner board)"
73771,"4805240000","80","Weighing 150 g/m$2 or less"
73772,"4805250000","80","Weighing more than 150 g/m$2"
40536,"4805300000","80","Sulphite wrapping paper"
40539,"4805400000","80","Filter paper and paperboard"
40540,"4805500000","80","Felt paper and paperboard"
73773,"4805910000","10","Other"
73774,"4805910000","80","Weighing 150 g/m$2 or less"
73784,"4805920000","80","Weighing more than 150 g/m$2 but less than 225 g/m$2"
73787,"4805930000","80","Weighing 225 g/m$2 or more"
79185,"4805932000","80","Made from recovered paper"
79184,"4805938000","80","Other"
40560,"4806000000","80","Vegetable parchment greaseproof papers tracing papers and glassine and other glazed transparent or translucent papers in rolls or sheets"
40561,"4806100000","80","Vegetable parchment"
40562,"4806200000","80","Greaseproof papers"
40563,"4806300000","80","Tracing papers"
40564,"4806400000","80","Glassine and other glazed transparent or translucent papers"
40565,"4806401000","80","Glassine papers"
40566,"4806409000","80","Other"
40567,"4807000000","80","Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive) not surface-coated or impregnated whether or not internally reinforced in rolls or sheets"
79194,"4807003000","80","Made from recovered paper whether or not covered with paper"
79204,"4807008000","80","Other"
40576,"4808000000","80","Paper and paperboard corrugated (with or without glued flat surface sheets) creped crinkled embossed or perforated in rolls or sheets other than paper of the kind described in heading 4803"
40577,"4808100000","80","Corrugated paper and paperboard whether or not perforated"
95633,"4808400000","80","Kraft paper creped or crinkled whether or not embossed or perforated"
40582,"4808900000","80","Other"
40583,"4809000000","80","Carbon paper self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates) whether or not printed in rolls or sheets"
40585,"4809200000","80","Self-copy paper"
40588,"4809900000","80","Other"
100963,"4809900010","80","Lightweight thermal paper weighing 65 gr/m² or less; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
105076,"4809900020","80","Heavyweight thermal paper weighing more than 65 gr/m²; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
100964,"4809900090","80","Other"
40591,"4810000000","80","Paper and paperboard coated on one or both sides with kaolin (China clay) or other inorganic substances with or without a binder and with no other coating whether or not surface-coloured surface-decorated or printed in rolls or rectangular (including square) sheets of any size"
73796,"4810130000","10","Paper and paperboard of a kind used for writing printing or other graphic purposes not containing fibres obtained by a mechanical or chemi-mechanical process or of which not more than 10 % by weight of the total fibre content consists of such fibres"
73797,"4810130000","80","In rolls"
95638,"4810130020","80","With a weight of 70 g/m² or more but not exceeding 400 g/m² and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper kraft paperboard and rolls suitable for use in web-fed presses"
95639,"4810130080","80","Other"
74360,"4810140000","80","In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state"
95667,"4810140020","80","With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper and kraft paperboard"
95668,"4810140080","80","Other"
73811,"4810190000","80","Other"
95670,"4810190020","80","With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper and kraft paperboard"
95671,"4810190080","80","Other"
73814,"4810220000","10","Paper and paperboard of a kind used for writing printing or other graphic purposes of which more than 10 % by weight of the total fibre content consists of fibres obtained by a mechanical or chemi-mechanical process"
73815,"4810220000","80","Lightweight coated paper"
95672,"4810220020","80","With a weight of 70 g/m² or more but not exceeding 400 g/m² and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper kraft paperboard and rolls suitable for use in web-fed presses"
95673,"4810220080","80","Other"
40608,"4810290000","80","Other"
79262,"4810293000","80","In rolls"
93463,"4810293020","80","With a weight of 70 g/m² or more but not exceeding 400 g/m² and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper kraft paperboard and rolls suitable for use in web-fed presses"
93451,"4810293080","80","Other"
79264,"4810298000","80","Other"
93464,"4810298020","80","With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1) excluding multi-ply paper multi-ply paperboard kraft paper and kraft paperboard"
93452,"4810298080","80","Other"
40614,"4810310000","10","Kraft paper and paperboard other than that of a kind used for writing printing or other graphic purposes"
40615,"4810310000","80","Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process and weighing 150 g/m$2 or less"
40616,"4810320000","80","Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process and weighing more than 150 g/m$2"
40617,"4810321000","80","Coated with kaolin"
40618,"4810329000","80","Other"
40619,"4810390000","80","Other"
73825,"4810920000","10","Other paper and paperboard"
73826,"4810920000","80","Multi-ply"
73827,"4810921000","80","Each layer bleached"
73828,"4810923000","80","With only one outer layer bleached"
73829,"4810929000","80","Other"
40625,"4810990000","80","Other"
40626,"4810991000","80","Bleached paper and paperboard coated with kaolin"
93465,"4810991020","80","With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1) excluding rolls suitable for use in web-fed presses"
93453,"4810991080","80","Other"
95675,"4810998000","80","Other"
95676,"4810998020","80","With a weight of 70 g/m2 or more but not more than 400 g/m2 and brightness of more than 84 (measured according to ISO 2470-1) excluding rolls suitable for use in web-fed presses"
95677,"4810998080","80","Other"
40629,"4811000000","80","Paper paperboard cellulose wadding and webs of cellulose fibres coated impregnated covered surface-coloured surface-decorated or printed in rolls or rectangular (including square) sheets of any size other than goods of the kind described in heading 4803 4809 or 4810"
40630,"4811100000","80","Tarred bituminised or asphalted paper and paperboard"
73830,"4811410000","10","Gummed or adhesive paper and paperboard"
73831,"4811410000","80","Self-adhesive"
79290,"4811412000","80","Of a width not exceeding 10 cm the coating of which consists of unvulcanised natural or synthetic rubber"
79292,"4811419000","80","Other"
73841,"4811490000","80","Other"
73847,"4811510000","10","Paper and paperboard coated impregnated or covered with plastics (excluding adhesives)"
73848,"4811510000","80","Bleached weighing more than 150 g/m$2"
73843,"4811590000","80","Other"
105125,"4811590020","80","Heavyweight thermal paper weighing more than 65 gr/m²; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
105032,"4811590090","80","Other"
73849,"4811600000","80","Paper and paperboard coated impregnated or covered with wax paraffin wax stearin oil or glycerol"
40640,"4811900000","80","Other paper paperboard cellulose wadding and webs of cellulose fibres"
101815,"4811900010","80","Lightweight thermal paper weighing 65 gr/m² or less; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
105126,"4811900020","80","Heavyweight thermal paper weighing more than 65 gr/m²; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
101816,"4811900090","80","Other"
40647,"4812000000","80","Filter blocks slabs and plates of paper pulp"
40648,"4813000000","80","Cigarette paper whether or not cut to size or in the form of booklets or tubes"
40649,"4813100000","80","In the form of booklets or tubes"
40650,"4813200000","80","In rolls of a width not exceeding 5 cm"
40651,"4813900000","80","Other"
86312,"4813901000","80","In rolls of a width exceeding 5 cm but not exceeding 15 cm"
86311,"4813909000","80","Other"
40654,"4814000000","80","Wallpaper and similar wallcoverings; window transparencies of paper"
40656,"4814200000","80","Wallpaper and similar wallcoverings consisting of paper coated or covered on the face side with a grained embossed coloured design-printed or otherwise decorated layer of plastics"
40658,"4814900000","80","Other"
40659,"4814901000","80","Wallpaper and similar wallcoverings consisting of grained embossed surface-coloured design-printed or otherwise surface-decorated paper coated or covered with transparent protective plastics"
95679,"4814907000","80","Other"
40662,"4816000000","80","Carbon paper self-copy paper and other copying or transfer papers (other than those of heading 4809) duplicator stencils and offset plates of paper whether or not put up in boxes"
40664,"4816200000","80","Self-copy paper"
40666,"4816900000","80","Other"
100967,"4816900010","80","Lightweight thermal paper weighing 65 gr/m² or less; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
100968,"4816900090","80","Other"
40667,"4817000000","80","Envelopes letter cards plain postcards and correspondence cards of paper or paperboard; boxes pouches wallets and writing compendiums of paper or paperboard containing an assortment of paper stationery"
40668,"4817100000","80","Envelopes"
40669,"4817200000","80","Letter cards plain postcards and correspondence cards"
40670,"4817300000","80","Boxes pouches wallets and writing compendiums of paper or paperboard containing an assortment of paper stationery"
40671,"4818000000","80","Toilet paper and similar paper cellulose wadding or webs of cellulose fibres of a kind used for household or sanitary purposes in rolls of a width not exceeding 36 cm or cut to size or shape; handkerchiefs cleansing tissues towels tablecloths serviettes bedsheets and similar household sanitary or hospital articles articles of apparel and clothing accessories of paper pulp paper cellulose wadding or webs of cellulose fibres"
40672,"4818100000","80","Toilet paper"
40673,"4818101000","80","Weighing per ply 25 g/m$2 or less"
40674,"4818109000","80","Weighing per ply more than 25 g/m$2"
40675,"4818200000","80","Handkerchiefs cleansing or facial tissues and towels"
40676,"4818201000","80","Handkerchiefs and cleansing or facial tissues"
40679,"4818209100","10","Hand towels"
40680,"4818209100","80","In rolls"
40683,"4818209900","80","Other"
40686,"4818300000","80","Tablecloths and serviettes"
40697,"4818500000","80","Articles of apparel and clothing accessories"
40700,"4818900000","80","Other"
40701,"4818901000","80","Articles of a kind used for surgical medical or hygienic purposes not put up for retail sale"
40704,"4818909000","80","Other"
40707,"4819000000","80","Cartons boxes cases bags and other packing containers of paper paperboard cellulose wadding or webs of cellulose fibres; box files letter trays and similar articles of paper or paperboard of a kind used in offices shops or the like"
40708,"4819100000","80","Cartons boxes and cases of corrugated paper or paperboard"
40709,"4819200000","80","Folding cartons boxes and cases of non-corrugated paper or paperboard"
40712,"4819300000","80","Sacks and bags having a base of a width of 40 cm or more"
40715,"4819400000","80","Other sacks and bags including cones"
40716,"4819500000","80","Other packing containers including record sleeves"
40717,"4819600000","80","Box files letter trays storage boxes and similar articles of a kind used in offices shops or the like"
40718,"4820000000","80","Registers account books notebooks order books receipt books letter pads memorandum pads diaries and similar articles exercise books blotting pads binders (loose-leaf or other) folders file covers manifold business forms interleaved carbon sets and other articles of stationery of paper or paperboard; albums for samples or for collections and book covers of paper or paperboard"
40719,"4820100000","80","Registers account books notebooks order books receipt books letter pads memorandum pads diaries and similar articles"
40720,"4820101000","80","Registers account books order books and receipt books"
40721,"4820103000","80","Notebooks letter pads and memorandum pads"
40722,"4820105000","80","Diaries"
40723,"4820109000","80","Other"
40724,"4820200000","80","Exercise books"
40725,"4820300000","80","Binders (other than book covers) folders and file covers"
40726,"4820400000","80","Manifold business forms and interleaved carbon sets"
40729,"4820500000","80","Albums for samples or for collections"
40732,"4820900000","80","Other"
40733,"4821000000","80","Paper or paperboard labels of all kinds whether or not printed"
40734,"4821100000","80","Printed"
40735,"4821101000","80","Self-adhesive"
40736,"4821109000","80","Other"
40737,"4821900000","80","Other"
40738,"4821901000","80","Self-adhesive"
40739,"4821909000","80","Other"
40740,"4822000000","80","Bobbins spools cops and similar supports of paper pulp paper or paperboard (whether or not perforated or hardened)"
40741,"4822100000","80","Of a kind used for winding textile yarn"
40742,"4822900000","80","Other"
40743,"4823000000","80","Other paper paperboard cellulose wadding and webs of cellulose fibres cut to size or shape; other articles of paper pulp paper paperboard cellulose wadding or webs of cellulose fibres"
40752,"4823200000","80","Filter paper and paperboard"
40754,"4823400000","80","Rolls sheets and dials printed for self-recording apparatus"
86984,"4823610000","10","Trays dishes plates cups and the like of paper or paperboard"
86318,"4823610000","80","Of bamboo"
86319,"4823690000","80","Other"
86321,"4823691000","80","Trays dishes and plates"
86320,"4823699000","80","Other"
40773,"4823700000","80","Moulded or pressed articles of paper pulp"
40774,"4823701000","80","Moulded trays and boxes for packing eggs"
40775,"4823709000","80","Other"
40778,"4823900000","80","Other"
79329,"4823904000","80","Paper and paperboard of a kind used for writing printing or other graphic purposes"
86314,"4823908500","80","Other"
101822,"4823908520","80","Lightweight thermal paper weighing 65 gr/m² or less; in rolls of a width of 20 cm or more a weight of the roll (including the paper) of 50 kg or more and a diameter of the roll (including the paper) of 40 cm or more (‘jumbo rolls’); with or without a base coat on one or both sides; coated with a thermosensitive substance on one or both sides; and with or without a top coat"
101824,"4823908580","80","Other"
40797,"4900000000","80","PRINTED BOOKS NEWSPAPERS PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS TYPESCRIPTS AND PLANS"
40798,"4901000000","80","Printed books brochures leaflets and similar printed matter whether or not in single sheets"
40799,"4901100000","80","In single sheets whether or not folded"
40800,"4901910000","10","Other"
40801,"4901910000","80","Dictionaries and encyclopaedias and serial instalments thereof"
40802,"4901990000","80","Other"
40803,"4902000000","80","Newspapers journals and periodicals whether or not illustrated or containing advertising material"
40804,"4902100000","80","Appearing at least four times a week"
40805,"4902900000","80","Other"
40809,"4903000000","80","Children's picture drawing or colouring books"
40810,"4904000000","80","Music printed or in manuscript whether or not bound or illustrated"
40811,"4905000000","80","Maps and hydrographic or similar charts of all kinds including atlases wall maps topographical plans and globes printed"
40812,"4905100000","80","Globes"
40813,"4905910000","10","Other"
40814,"4905910000","80","In book form"
40815,"4905990000","80","Other"
40816,"4906000000","80","Plans and drawings for architectural engineering industrial commercial topographical or similar purposes being originals drawn by hand; handwritten texts; photographic reproductions on sensitised paper and carbon copies of the foregoing"
40817,"4907000000","80","Unused postage revenue or similar stamps of current or new issue in the country in which they have or will have a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock share or bond certificates and similar documents of title"
40818,"4907001000","80","Postage revenue and similar stamps"
40819,"4907003000","80","Banknotes"
70439,"4907009000","80","Other"
40823,"4908000000","80","Transfers (decalcomanias)"
40824,"4908100000","80","Transfers (decalcomanias) vitrifiable"
40825,"4908900000","80","Other"
40826,"4909000000","80","Printed or illustrated postcards; printed cards bearing personal greetings messages or announcements whether or not illustrated with or without envelopes or trimmings"
40829,"4910000000","80","Calendars of any kind printed including calendar blocks"
40830,"4911000000","80","Other printed matter including printed pictures and photographs"
40831,"4911100000","80","Trade advertising material commercial catalogues and the like"
54903,"4911101000","80","Commercial catalogues"
55133,"4911109000","80","Other"
40834,"4911910000","10","Other"
40835,"4911910000","80","Pictures designs and photographs"
79334,"4911910010","80","Sheets (not being trade advertising material) not folded merely with illustrations or pictures not bearing a text or caption for editions of books or periodicals which are published in different countries in one or more languages"
79335,"4911910090","80","Other"
40849,"4911990000","80","Other"
